id,category,title,image,sha256,data_origin,historical,validation,note,origin_paths,scripts
BF-0156,genomes,ATAC：染色体峰位置,docs/assets/archive-gallery/public-omics/08_atac_chromosome_peak_map.png,9618aaf92500989ded62110a05d36eada6e90dbf90e133090770726df8fbfd66,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/08_atac_chromosome_peak_map.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0157,distributions,ChIP：峰宽与信号分布,docs/assets/archive-gallery/public-omics/09_chip_peak_landscape.png,21a5f9d8654f447f3f3ef4b45491b1537fb40baaeca4c45ef03fd3e7d09e3ac1,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/09_chip_peak_landscape.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0158,profiles,ChIP：峰信号排名曲线,docs/assets/archive-gallery/public-omics/10_chip_top_peak_rank.png,bc33c8ad0fd0fb2ed5af4b9de74fc053166a8c250154bdff00e5d218e133023c,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/10_chip_top_peak_rank.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0159,genomes,ChIP：染色体峰位置,docs/assets/archive-gallery/public-omics/11_chip_chromosome_peak_map.png,8ca1fbc1588aee92485fd1dcac07da2f794ebe1e98036f08a95523554377b982,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/11_chip_chromosome_peak_map.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0160,genomes,斑马鱼：组装长度与 GC,docs/assets/archive-gallery/public-omics/12_zebrafish_assembly.png,8e246e673ea9cc6d1c939e0d746cdca5a410ce22406196528fb249ef605df29e,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/12_zebrafish_assembly.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0161,genomes,斑马鱼：组装结构代理指标,docs/assets/archive-gallery/public-omics/12_zebrafish_assembly_structural_signatures_SV_proxy.png,ddd799665a5af9077787af20bb9e224d0c58c63addb1a1c5c30103a01464c32a,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开参考组装的结构代理指标；未进行 SV calling，不能解读为已验证结构变异。,Project_002_生物数据全流程绘图分析/figures/12_zebrafish_assembly_structural_signatures_SV_proxy.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0162,genomes,斑马鱼：注释组成与基因分布,docs/assets/archive-gallery/public-omics/12_zebrafish_gff_features.png,82cd00bdad62546f85be6ba634bcfd865406cf551e2340cdf1bd9a7f6ef4b40f,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/12_zebrafish_gff_features.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0163,genomes,大黄鱼：组装长度与 GC,docs/assets/archive-gallery/public-omics/15_croaker_assembly.png,7ccc25821e3f9e578cdced2ba888e3a0893fd6ade51a6c2f6b98b6cec0b31096,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/15_croaker_assembly.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0164,genomes,大黄鱼：组装结构代理指标,docs/assets/archive-gallery/public-omics/15_croaker_assembly_structural_signatures_SV_proxy.png,97b6a8626ce325a2d693203669679bba369ad808032e5a69ec261255090c0137,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开参考组装的结构代理指标；未进行 SV calling，不能解读为已验证结构变异。,Project_002_生物数据全流程绘图分析/figures/15_croaker_assembly_structural_signatures_SV_proxy.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0165,genomes,大黄鱼：注释组成与基因分布,docs/assets/archive-gallery/public-omics/15_croaker_gff_features.png,ee3db295faf1acb61bdffed95535947368f31dee0d3b8fb7c2f21e1cbab804ae,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/15_croaker_gff_features.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0166,genomes,双物种组装摘要,docs/assets/archive-gallery/public-omics/18_comparative_assembly_summary.png,efcb3e0b0107f429bc9b0e63a65e6bbf8a17756c93ed2ebeb6dbbfba9f31ccfd,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,公开数据演示：10x PBMC1k、ENCODE K562 或参考组装；不代表完整上游分析。,Project_002_生物数据全流程绘图分析/figures/18_comparative_assembly_summary.png,biofigure/examples/archive-gallery/public-omics/scripts/analysis.R
BF-0167,genomes,双物种组装与注释概览,docs/assets/archive-gallery/comparative-genomics/01_assembly_annotation_overview.png,ef3141028b44e40f4fe1bde8bfab5654cca15ccfa406b1a7f66cd63e1b6bcad8,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/01_assembly_annotation_overview.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0168,genomes,染色体基因密度,docs/assets/archive-gallery/comparative-genomics/02_chromosome_gene_density.png,adfd2a62757ee9b8813d8cce0cd87dd23d23e86389573b47bda8deaf3effd76d,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/02_chromosome_gene_density.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0169,bars,双物种注释类型组成,docs/assets/archive-gallery/comparative-genomics/03_annotation_feature_composition.png,a61427a7eeecafa79fcc766953b77d1b4db11b84bc021efa36333c0b430e7112,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/03_annotation_feature_composition.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0170,genomes,代表性基因结构示意,docs/assets/archive-gallery/comparative-genomics/04_representative_gene_models.png,d3c5b5469a9d8dcdb09b9f560bd5bcc82c1030e4d8c2d934c56634b5f793dd71,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/04_representative_gene_models.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0171,genomes,双物种组装结构代理比较,docs/assets/archive-gallery/comparative-genomics/05_assembly_structural_signatures_proxy.png,d6e2f67db700603d2644ebb5e66f44f69d5fe49334c4e0bf20cc471a62b17128,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/05_assembly_structural_signatures_proxy.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0172,multipanel,比较基因组综合面板,docs/assets/archive-gallery/comparative-genomics/06_comparative_genomics_workflow_overview.png,ac6b44613076eabff1bdcac0da8dec32a9fe6e1f4161e4494e96e4a77f23a638,public-data,False,gallery-file-verified; full-CP0-CP4-not-asserted,斑马鱼与大黄鱼公开参考组装／注释示例；无全基因组比对或 SV calling。,Project_004_Darwin比较基因组完整度评估/figures/06_comparative_genomics_workflow_overview.png,biofigure/examples/archive-gallery/comparative-genomics/scripts/analysis.R
BF-0173,clinical,生存曲线与风险表：历史标签错误示例,docs/assets/archive-gallery/topjournal-early/issue020_survival.png,f6b288ed46bbbbb81269ce84da50e19f61a91b6b2e81a7ef0f815552607d94eb,package-example,True,gallery-file-verified; full-CP0-CP4-not-asserted,历史错误示例：survival::lung 的 sex 被误标为药物组，图中药物比较无效。仅存档，不可用于疗效解读。,Project_006_顶刊绘图复现训练/results/figures/issue020_survival.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue020_survival_reproduction.R
BF-0174,composition,组织间弦图,docs/assets/archive-gallery/topjournal-early/issue025_chord.png,1e7193514f5ba940f37c0dee9e94d359478920037baa04d9c10cee2b18b4c205,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue025_chord.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue025_chord_upset_reproduction.R
BF-0175,intersections,基因集合 UpSet,docs/assets/archive-gallery/topjournal-early/issue025_upset.png,85607f794b1f8418f02383e35ebab42c1633c7242beb95116fc0918c775f620b,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue025_upset.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue025_chord_upset_reproduction.R
BF-0176,clinical,纵向患者泳道与临床注释,docs/assets/archive-gallery/topjournal-early/issue028_swimmer.png,15ab20b9effe7123e96ce0b41937bc9a9c430452c7282bd1bcf9e3d18ca9dee5,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue028_swimmer.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue028_swimmer_reproduction.R
BF-0177,clinical,Cox 亚组森林图布局,docs/assets/archive-gallery/topjournal-early/issue036_forest.png,68447895cb4cb5d8ea8e0413ae7292727c1df2369b80fe320b166535ec487b80,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue036_forest.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue036_forest_reproduction.R
BF-0178,heatmaps,聚类热图与行趋势,docs/assets/archive-gallery/topjournal-early/issue059_cluster_heatmap.png,02ae17e581d31c86d8277ab264b145b6863f9f565baf4e2bc1b6d9eb7f3d5833,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue059_cluster_heatmap.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue059_cluster_heatmap_reproduction.R
BF-0179,composition,年龄分层组成流图,docs/assets/archive-gallery/topjournal-early/issue066_stream.png,cfd3642e44e2888583e544c2bffe89c9c63cc1808f9533a7156140f91b124a53,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue066_stream.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue066_stream_reproduction.R
BF-0180,distributions,分组半小提琴与箱线,docs/assets/archive-gallery/topjournal-early/issue076_raincloud.png,4132f1f2fa11a73ee22869df1b8d763660ab955dc7d4ea2b6d00d05c3effa813,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue076_raincloud.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue076_raincloud_reproduction.R
BF-0181,heatmaps,环形聚类热图与树,docs/assets/archive-gallery/topjournal-early/issue078_circular_heatmap.png,c897b3a380653c221786d44527c916996950fd49ae9b69ce50c5f1aa965e4d80,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_006_顶刊绘图复现训练/results/figures/issue078_circular_heatmap.png,biofigure/examples/archive-gallery/topjournal-early/scripts/issue078_circular_heatmap_reproduction.R
BF-0182,networks,细胞簇网络,docs/assets/archive-gallery/full-reproduction/figure_055_cluster_network_code_driven.png,833a41bb0cf8895cdee885422f48a8facdb62cc237efc01e0d7f0701d760ba50,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_055_cluster_network_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0183,embeddings,星云密度嵌入示意,docs/assets/archive-gallery/full-reproduction/figure_058_galaxy_density_code_driven.png,583328970aee297adbc64b4a954c7c786e4c7509836ac816267ad6f9d3aa8d0f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_058_galaxy_density_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0184,profiles,个体肿瘤变化蜘蛛图,docs/assets/archive-gallery/full-reproduction/figure_059_spider_code_driven.png,e3d0e27c7502e8fbe885bc70e8a1602641849858be137f20e866ca534a9ae97f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_059_spider_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0185,clinical,患者泳道与多列注释,docs/assets/archive-gallery/full-reproduction/figure_060_swimmer_code_driven.png,7554725a2fffbae7897fef24e0370609490fe26e58faeff8e57bd2e42bb5d0c3,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_060_swimmer_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0186,correlations,成对回归与密度矩阵,docs/assets/archive-gallery/full-reproduction/figure_061_ggally_matrix_code_driven.png,dc0c1dc77d17e0835cb926f3c8828f1b14ae182609233e64107630252ca13d0a,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_061_ggally_matrix_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0187,bars,断轴堆积柱图,docs/assets/archive-gallery/full-reproduction/figure_062_ggbreak_stacked_code_driven.png,8d066b073b72ec9b9cf2878efb0d9e43c66a3b60b05729d087555c5c09ec7207,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_062_ggbreak_stacked_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0188,heatmaps,聚类注释热图：复用变体,docs/assets/archive-gallery/full-reproduction/figure_066_cluster_annotation_heatmap_reused.png,e9bf0597c22030ac6b96e3fc320d4cd5378088abbe48e583e9a95eec4ec73505,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_066_cluster_annotation_heatmap_reused.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch31_40_reproduction.R | biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R | biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R | biofigure/examples/archive-gallery/full-reproduction/scripts/figure_style.R | biofigure/examples/archive-gallery/full-reproduction/scripts/figures_051_070.R | biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R | biofigure/examples/archive-gallery/full-reproduction/scripts/reproduce_batch21_30.R
BF-0189,composition,加权 Voronoi 组成图,docs/assets/archive-gallery/full-reproduction/figure_067_weighted_voronoi_code_driven.png,399f073c3b15c9a75dbefc8a15c9c0bc231025cb6ebbb80b12e6fdf687ebb66a,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_067_weighted_voronoi_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0190,clinical,决策曲线,docs/assets/archive-gallery/full-reproduction/figure_068_dcurves_code_driven.png,f052250c55e3af87df04c0c3269c47e5f261aa7f4a341a22a2b5a798752f2018,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_068_dcurves_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0191,genomes,系统树与外部多轨图,docs/assets/archive-gallery/full-reproduction/figure_069_ggtreeextra_code_driven.png,3602de57f2696d98ec34bea585eeefda61ae5552486ded833a239a504f527d74,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_069_ggtreeextra_code_driven.png,biofigure/examples/archive-gallery/full-reproduction/scripts/non_single_cell_055_069.R
BF-0192,genomes,ggalign 基因组 DMR 轨道,docs/assets/archive-gallery/full-reproduction/figure_071_issue064_ggalign_dmr.png,f2e695a78a2b644a0c5073858e6c09c9045b3d1b15d37f1dac455ee0dac43826,package-example,False,gallery-file-verified; full-CP0-CP4-not-asserted,circlize 软件包维护的 DMR／区段示例；不是用户实验数据。,Project_015_BioFigure全量复现验证/results/figures/figure_071_issue064_ggalign_dmr.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0193,genomes,circlize 嵌套 DMR 轨道,docs/assets/archive-gallery/full-reproduction/figure_072_issue064_circlize_nested_dmr.png,690a3a67face8f5ce1f9a2d6c30098da6d6e299bb46d861462031ee61aff0963,package-example,False,gallery-file-verified; full-CP0-CP4-not-asserted,circlize 软件包维护的 DMR／区段示例；不是用户实验数据。,Project_015_BioFigure全量复现验证/results/figures/figure_072_issue064_circlize_nested_dmr.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0194,composition,连续变量三元图,docs/assets/archive-gallery/full-reproduction/figure_074_issue065_ternary_continuous.png,e2ee775234090730f8a9588dad7ded25a57a370664ab423b7ef64e32252065f7,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_074_issue065_ternary_continuous.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0195,composition,三元密度图,docs/assets/archive-gallery/full-reproduction/figure_075_issue065_ternary_density.png,1e3390712d5f6956b2b97b2c78f2e1a8dabf2cfff677ac1169ffe020a67e43df,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_075_issue065_ternary_density.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0196,heatmaps,ComplexHeatmap 注释矩阵,docs/assets/archive-gallery/full-reproduction/figure_078_issue069_complexheatmap.png,3fa1786f142d2a8d95fc7a61c11aeaf1f5e02b4c1ded041fcf98320036b9aa7a,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_078_issue069_complexheatmap.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0197,heatmaps,pheatmap 注释矩阵,docs/assets/archive-gallery/full-reproduction/figure_079_issue069_pheatmap.png,30642cb7934df29732fdd616259592419d072886fd0b77b97cc57f9bb0ed2b53,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_079_issue069_pheatmap.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0198,heatmaps,整洁数据热图,docs/assets/archive-gallery/full-reproduction/figure_080_issue069_tidy_heatmap.png,b96afa4d59241d9906049741aea7d5dcda63ad0ae0e5327e83a8397cac7b549b,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_080_issue069_tidy_heatmap.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0199,composition,多层旭日图,docs/assets/archive-gallery/full-reproduction/figure_082_issue071_sunburst.png,01b2ec67e9fb331186dc46aaf119385519c4ff19e010fdc1f0463877d32f52de,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_082_issue071_sunburst.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0200,bars,分面极坐标柱图,docs/assets/archive-gallery/full-reproduction/figure_084_issue073_polar_bars.png,23cfa84dea466de91cf29b77319440e96c03b4b92c2ab4e13146d65aaeb164ae,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_084_issue073_polar_bars.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0201,bars,样条花瓣图,docs/assets/archive-gallery/full-reproduction/figure_085_issue073_spline_petals.png,581f530c365edca58873333b00902a66b9f1ceac842a4adbed34c5e6f6d1ba68,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_085_issue073_spline_petals.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0202,composition,组成变化散点饼图,docs/assets/archive-gallery/full-reproduction/figure_087_issue075_scatterpie.png,bee8dd9f3e68410100d3c7858d7af4c22ef2d23ccc3f0c18b520b6fc31d01d8d,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_087_issue075_scatterpie.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0203,composition,分面流图,docs/assets/archive-gallery/full-reproduction/figure_089_issue079_streamgraph.png,3654b56ea7d81b82625367b1773b8f4720618cbecb794b9fcbe0e6ed316f93f3,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/figure_089_issue079_streamgraph.png,biofigure/examples/archive-gallery/full-reproduction/scripts/code_driven_071_087.R
BF-0204,correlations,分面散点与局部放大,docs/assets/archive-gallery/full-reproduction/revision_v1_41_inset_scatter.png,54e753daca3137be3167b28dd47ff2986e4093796dc4202a79ce4804b38b7a82,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_41_inset_scatter.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0205,differential,分面基因表达比较,docs/assets/archive-gallery/full-reproduction/revision_v1_42_faceted_gene_scatter.png,a9ae25e9ee6bc5e8a62a21a2ab62f3ed27f806a53c5f8f3f28fdd9612b8d954e,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_42_faceted_gene_scatter.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0206,clinical,亚组森林图：修订版,docs/assets/archive-gallery/full-reproduction/revision_v1_43_subgroup_forest.png,e9df418964f00f36bccaaf099163ed30a46304097d6368d25dab4e3f33395718,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_43_subgroup_forest.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0207,bars,肿瘤变化瀑布图,docs/assets/archive-gallery/full-reproduction/revision_v1_44_waterfall.png,e903d403eb54e4febcc266828f31aa61d6aa4592fcbe159870354594e085665f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_44_waterfall.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0208,clinical,患者泳道：修订版,docs/assets/archive-gallery/full-reproduction/revision_v1_45_swimmer.png,65bbb9d1f3aa5d22e21089d12dea4999d6fb870e044029656e26f8e5912fbf0d,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_45_swimmer.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0209,differential,细胞比例棒棒糖与 GO 富集,docs/assets/archive-gallery/full-reproduction/revision_v1_46_lollipop_go.png,b37b68d2938512ae24e65e7b711a1d74c7d01b4cd1b6372c8eb6a941ebdd90c6,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_46_lollipop_go.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0210,correlations,温度降水生态区图,docs/assets/archive-gallery/full-reproduction/revision_v1_47_whittaker.png,8d79bcee3835865a9fb827b01baa61e45ab37e054cc4096e5f1019aca94f2fe4,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_47_whittaker.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0211,clinical,双组 ROC 曲线,docs/assets/archive-gallery/full-reproduction/revision_v1_48_dual_roc.png,376da37bda015f5ba4a7563b45c591f151d897ab52e7702d634365a88cc95b74,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_48_dual_roc.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0212,intersections,多种 Venn 图布局,docs/assets/archive-gallery/full-reproduction/revision_v1_49_venn_gallery.png,74d159f85d5e0a0bc4d385a277ba4498318a94cf16caf738d59827e72306a97f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_49_venn_gallery.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
BF-0213,radar,分面雷达蜘蛛图,docs/assets/archive-gallery/full-reproduction/revision_v1_50_radar_spider.png,35cf5c23b56409b3cd240c255b29fe0b298a6fe7f6188f59810478e78653fbee,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_015_BioFigure全量复现验证/results/figures/revision_v1_50_radar_spider.png,biofigure/examples/archive-gallery/full-reproduction/scripts/batch41_50_reproduction.R
